dataset,index,value
random,1979,#FQSueM4yZT:uH-jsUtGQU(HkIiemN-a(leqYnv4t!5sJKzp&fWEniI:C&AJU5^NkLfm-&vSHP;U!%(T-5bQpYf@hW^5*1xda4y6kJo1HMHdcDxIZKTCc4B4pr3KSA*3zyYnnRH)M8@q%(CjZbf^AXCPW
random,1980,unIygay2Z#Xv;ma:1S1LE#)aW5LMR1Y&&0EQlDbUkjfUq24Y7uiUU%tCd@!rDNchWT-;I4C1TDHOd45:rAB%Y59:ivs&5JEcG-e#wnBUJbDk2m05K^I:3isTn9NmviX7V7P7(IsQLJ*v(GyJ:s#tOCLo0rI:D1kKVR1SgNx4dg1foEC;P
random,1981,uqkjGGU@Rj1SKVNLwF-4aETGrmvrV&:rDE1J0CDL1vDExaF1S!cr!#VnDl!)15wkswYd)Ykozhv&qu@Dx4kdvi6Q9AvUi:pN7
random,1982,28Rdql3FHt&;trmz%G(6LlibB)4v5fqEdmnSXCc^XGTiGB3%JtV@#uV3b*h86jDs8820KLIoxa81mcadKmGX6LSol1OhYvwSv!wQY5nnBxvXvejT^*aDatf(F^MM4*PXijtqtYN;yB-HwVuwd25;RzJy9Z8Qq@IDXnsmkA(*IoUM(%OKM(&D
random,1983,Xzq95DC4D2lF054:X7q!GcW^VE*h%@-0ouXy15*JbcwxLQ7N*9Bj1C8*6EwENT3d1K(k-W;!%eG9Nzw9npo:XIBP^r7BItf1!vf6Pomb0XWgx2B^;esrB%RE!VQVh%TvmJ0FVDVPZ^BeQsCP8Cmp:Z!5p:02oLrbP89iQ:Kc8Bhel&oBcZmBq*OII*H&tU^V9
random,1984,b5i1hGR3@n@N3&9%eb6hoqs36OpuW)C6tbe7S4H:h(K3Vsy3HLWRKfG(Iy;yQqBS0yy0pAm7L%DSCJqCCLrX%#obEGP!K9xj:KiplCrk^LTjlFv!R8p*7(8oR4NWDX(z(uiOdzB-08)45V@Wfg
random,1985,F!(i)0s8DfM0K)^wppAV)yd;!yRCvxUl6%DyDJiI:VJyC:gD-Z&8Q3*AUFdrofg!o!G5GZN
random,1986,Onf^QxhcvA4&2tR;Z%;9eits(clRv*J6AK1#%i7Tg3Z0*Ep)PZPmxr:FGpDm7pkaDKjeQ8JZ(CdnwUVs^zMyIs6-1Tx1qG#Ed2TL(zUSJq
random,1987,7C0f8bg)WFZR@E:4-eJU@F!HP@%47NGU(trI#A8B-SGiH@QvPQChNsp^az4Df#tOI57:@:3i!&b9Jj:n
random,1988,L%sqspyPPx2N2t0OCTnyyjv6Mb;QDnipr^:p9wf1oO9R#^#pGtRwdO04F-
random,1989,^AF!7QB3Oi
random,1990,7VLKm8C2D)M&epc32u%dOa1oDB;(Ro381(5^qB4@XYzE56YbD-q8D*s^wA72(7^pnBEXSsX4mxV%(@e7R5V!u9*8Gy
random,1991,xE*N^G4pkt87xpuUtS((Kw4^N9Sl(vJ3JO5yGX)r;4*zuZH(b7OqN1IBFYp0VSmkbVIchLl8(;NYJt&sCkAe:9L)6:hK;tEZ^Thr0):EaZH2xvDX7sRfGAzj&rv2JGVBYD69AMyoI%ZeV4r6a78RXg(FAEZe)T7iDhQKwt3YmlpC1R5D1lW;8pQt&%r0ZoMOKP9dq
random,1992,E;s:GU-olWXWwTswDI:beIVCfv(G^)k-%)wg#L)f09hXo5vk5^lv;sgCm7Ms9^@CM30O)N!E%W%!6BdUE5VcQjUmxVOOCCk%w4(Y((N&pma;Wd
random,1993,G3FW;sov9qxKIWp)J6;UzOttB2QmoFi#Hy*2RWKmtht9:((I5f0ZFcK3d-Ptmj^61a1Q@P0Qw*bkWCO6ahJXk31@8UysZ30t84vDIy6zVdlwfHpOuwjLNe*ZarC7lpAwANVZRKvsoBOSDnFtVFHmC7Z1rHh4rh*cANgfL9M4cUsQe3O98L2Wlth#th9ul55P-Ml&8gpm
random,1994,XPX-fRf7MGR9HIJLu76iqmAnbO)f3-az^y5onj(O73&:UAE-rX1G6Kw:!sdWhaeTw1XGp-J#sH(TflGcMw3KSTcUC@W8ir2FbqBa(wh!kCuGfu1mkc-Kj8HL;wC3CF4p-fOHsXPmWHypvROs^PBCcs#kq0TLPdomjN)Ys
random,1995,LkJ#7F%5!p(6@HH(Et@eUrR;47&%csC2:2Kjbk-E:9tgGnZIibf*Vu%YRYdjR27hwy(
random,1996,%n#DS7@N2NTSL*ejBvrrgK5pjLnI0t^PWN4bqb!xmES*Z;;h
random,1997,xGWdVPURu5;Qr6ph7rCeNKLgkm9^CRZNHUBP9%@nc^f!98QYNB2T1A#I5L)zcwU%waJuBx&pVLg9OFL%KxeMa7GrsH:1rs!MQ#nuxviSVr-q4tRU)bl8gFr8
random,1998,kHj0hd)KIQny&)q71exqb1YP!Y!7-81bj!D)Aa6iK&5jr:j)-hr3UlBx%%spOt:51q@C9FyKk8G-SuC0buF5:wgPb6GpS-zyhGXK#WbeP058Cr5QPIxaH#LO1mxd)BOIGujuT
random,1999,Sx&Hg@)SOuzT)^QFH7sUyCqAU^sFMVXJkDXyuU!DhrvYr!u1hJaW2yYju8(r2wknF)rhs!;%BwIk4*uZ0foY3K1LV66LUHlw7@tISm(qqIVi;^5EIpGSWH:o
random,2000,(3bkvjEn)%!2u6*aij!f9F;N:5t@lbZiJW*lE68D2Z^HEXKlf8RryBdE7R@lgEBYLnT@
random,2001,TRFn8Ly&qT;MB5Yxi:mR3K9:*ku631sX5D^odMQPfE4-crtd
random,2002,;5T0VQSC&%U451om4B&4scX@TWV)hq:0y)0XMN#S:wIIHwp;ZpS:NYNq(L8ZPrHoF01jVf2pUfAzbp0cRK;BYM1q!q)9JcF*TM#k%4nXomfWyfW0:xES:QUA:4efOVueoB6hHmS#yrOD#a2)T4HsyRSrF(r)-DdzdbtLU4
random,2003,L4@(silfHQVI#7k#5n2y%5O*#j@uOc)xkXvzGP@k58TFaU0SjN*z0@hiP;lvN-2!CVRR)Zv17#tiF!zS3KQy!yxz(mzO#7#Ba0G28Gh1p93gQ5(SD4ebGtFUTyZ6#%#
random,2004,(kKy^eF-f)X%BCNrLZAV*4X6(9jZ^I-Kb8T*i!wVzl^L6t#rsSW8*RWGCCAv4BI-DTqxs2lVXnVH35tYfE)z(vebiLP18VQZE#O95!*je4a-F
random,2005,NI#BVIH25TFGKpalZ4AKZ*@V)wSHC*Ozf7VkG9I3:lrr68)oXT-!Asiz@t@c2m@BnD99GkSDe;ysbLve0#Y#GVpTJc*e9r(ifZaD2OuC^MI#7Cgmlm*fq--cEBG^^Y06JTE(eR
random,2006,#M-gXGkRqIXf;-jT*GFX(Ok3m4m94rl9R;&Qb&j7Vtpl7bTEH1B%ScwJ@qZigA(YI)Uu-RuZO^a;@U)9wax0iknM0*JQ-usQ-3M))657STY#
random,2007,gbpr^@8L@dN@gkisX%#OkZmmd%(02GR18w7QvU2F@SDkHM2Q%rKB8SDfhoixJKr5z^NY;W%kKj-wXshbcJmn#;t6jFM;oV7cQz;aKK8hmO0oHccRGYTY4yC*c8HF*1;Np3c38BEr;XWftKmH40&OE3:cP7w!RpBo(gZyZXit90ZgB);xJSrOBwT6r)tljCQ*H5lDx
random,2008,lOs^8u^q3pWE3lKqHgxioMq0ZMX0t^r8AU!Y@sPVu%!PMIcyXnt4HZQxpL2a68VzlQZP9S&J24#AepSO*fA!UXTbGCWxltz4)gB;Dq(lz
random,2009,1tQ!o(BFT#ELcD;9oceLoE-1f(SQ8FXbYO2IBB3iuC9K5CE3#uqLeUEfncoQZFm%**MDAFb%wJWvFYzGzIBs#s:(8(iJ*u8ctvxZc6Q1QPOe;mPrJ##puA6uN:
random,2010,wl%efh0zuCD*UplQ^bCEKKAKFeJTi6AroVn10a;M#YNZ7NQURxvE:(Xm@8!t)2a1ssafH@Hm4h*A*VTgJcgoH82)xhXXG@Wfr)zRIuj;ONn-a^v0*F0z!^Inr8OR26TAQ:kH2
random,2011,c!Z&PV5GCo&bwf;3xSASo-f6lJkD4n6TFscSq(WjbXctEi6jFDCE9
random,2012,qM0*Ss&R)EmQ8cKhr48^k5KwjZtU(YKCX-9zh9wklS2emRlc:P^;y43PR;1ut:UpwOFA:NLT)n3gGAMZGXI!Frl5GSN!yB&sB3wfua)T(W(uaf#oU
random,2013,)%XWuDq9N5L@;MOF;MYdEOsEuWBMrgfG%uQYj36yfAkEjCga2!^)4aSAwXt:xX8Hn5QnR&X0k5VBVdd&pGmX%oeW1BpGL5Aq4KDq:vb2XuJz6Uewe^9D#
random,2014,Cs3JJemRXIi)G)Z%EBz&hWPK59g2VHCh#(-h*eIwhmw267kM-24r-^I6h9v
random,2015,Xywm2opFfZD9JPSFl&5MHY6LSk@hr
random,2016,r5YKt!GAkV)^N^7&V:SMu!-7#NNPtMV)IWC*7#Nh#C9!at-&A3NtyuGdZv
random,2017,dkgCI9V@kVep2b^aaBJxVAXMg4DoWhKWE@!5o34^t&vhyvI-B%urnd8hh&Fgu6#kE;3DIvr4yEv14g7KF*2HoyPH2D9Q@9@sWRxSJ#-V2FtgHK%6c*77F@Ss
random,2018,jNRt&GA5D&D317g-zpt3lwoiM28SC)Uk0H;;card5bzTU7LT:WK)0g)I8d05I4#cTIMC1a&^DQ&Cm0!RQmvbyC2NxzhNeUMPawAB55EaKhR44)Bb:016G5zW@a^324uH;dUx78HCZcx0tKua1lvpx0CpBmc3zC(j0XLkdCpyT(kYf
random,2019,cocTbNFMDV;2XiRSkmJ^J)R:HFAlFAVX%Lzt*GVNKejbfZo2;LcKkeS-HBf6mCngkSI6-Fym
random,2020,d#F:@bn%&(fV%NFh6C4^ywWMh-%;F#&1plDNLSF78D-*i5YsKGodN7Lhnk4-1!ZJpvC7Eu&tfFaN*-TYBDG(Ie5ud(6t;oqLt84:gdNsZuVdHkoGAu5l&PmJMyZuTmr7ULq6kT*)TOglSm)6KMZ5N(gbSX^dm8u3TlXJV(M6(gW)-^US5M
random,2021,(y:IyP%:;Ze-zR;H^4kXasEm;rO1JsL&bcTTJ1rsySdwG;bglJklpU0u0gUiW;z!DUrMIM(iJ@Y
random,2022,@4WENMmo5U;;3GyUbX4*Q@UhZFs;bMosLxap:Nkc!gxk-#syNkNbvFs-9:2iOKO
random,2023,@DQ%6XmdloAE1)fVtz5r6(qTWk^ZcOhX4w1C#A(&G&gzLo^AUTRzhAdG&t5j&#o1B#lIMl6*2Gox@E4y2kbLAlT2kKquUzYS8:Y;P&GJNn9%e3B7i&1%J0&H
random,2024,wkv3V#(OIf;llBMPR-#PVdCFLdzd-TL2SIkcSY9eW(6E204yqfHmtQUarp5)5(^KAXMf-2F1b@9QE9Pbnl9fC;1-LVb:WvZeLK0mE-zqu2Y0lNuT)wp&l:6yJ!QK4jk(92gwvfFVly3&b^XXGckrOFw1z!TNyi0lqzvsY4^bdHz!EzgBiXOk6dCzZg1mo
random,2025,^ok*P-r5djCur1t4GsYWeMnIJg#FiTEhsCudOy^zLKeYaMk!qstrWwuELHDe@^51C*0GBCs7)mMahU84SITmD8N*^urFlJNA@I3&er)6A-@!OBzBWyc(B@EUFwem9crHhKHYGMYUgOXlCbJKT*5q8;l:%qiYf86EX9va2BdE(2^URu#tQ79e^ve;m2k7
random,2026,6nwYjNwtvHZrLq:R9fLBY)qtil*LcrzYamch&@fIlLavwcD1ExS4e(BMlS)4k*!aoHPeJM
random,2027,kaWmUYSeCIemC1%mpd3VC)V8vEs;WBrkq(k;w(npT1I0RdM7v*VAP66)tACkvh*4bQKi1Q2sel(#D
random,2028,4C5TuM3oe(cxy*3knc8BUs9xg42pmASOG7O7Sh&E^CtR0Gz:kJ&8*U3!N1fQ*1YYJifUw&lCr4Bq2VExdNpR2#z9RR8;U03I6MbMQUk0KBz#J9#OFmOGR9&ABMZnvi!tWzhgkxpgqZf;f;Q%venBZkaVV;!c^x7nj%hV!sLr@swTR(wSJTBPJAAr73t8J0G!
random,2029,tcPMX0jWkGPjIyg1x%9vHUckvSXXzB7Mp41hFg8oFWG;^bck
random,2030,ivwdb0UAmzJ5uq7a4;uDeGOc0J4Q7Hk%sM@)IQ)CuK5*yWLwR3B4YKQeZfR^Jp&d1H-A3&^9&rY(i&H^W^%bN*yUwbTN;1pr6on!;z&F;fW4^vBT@(tF;pdzcJ:e#I@k#leEqbCEfr58CF0*sEWkN7O
random,2031,bM;iEvzO-Tr7-^o5#3%qKBxZpN&imJ^n1qVzYbWAo3z0dBvw:%q#CfUIXdVl!Py5cUXWXG2k;ZmjYo3;x0JavBi:mENLuO&EsRS*otAK%ix8E^u9ngBP0vCDbdSLa^(l)RpGdS15qsI#(K
random,2032,t8gsN^aOAquzYoL(ZxlL6:QsZk7nDc-JgE;tzd1!GAPA17g#mOYP&b%tW
random,2033,zN:K^4kZtj7mpBa6LuQeIPyr%qT%so%l^&a&0Xg4m;LY%)hnibab8g
random,2034,eM2o-wgjKdiQVedpr)BkyUm)yFhcOJaz8Lc6KlKg(-DT@6D^aW)7K4teALJkcvBlb0^L51(9@6hEvVoSC3vlC:QOHp3I^xwasKe2e5zbbUH0Uwqa0
random,2035,DXFmDTclW#YbM2zJki^kTbKX8yh-R#n5ETdhl@jNO0F#)-gIU9RNzFBhttGioCPe2LD)dXq^cG16O
random,2036,VDLvgHeppl;7Z*HYMPi9!%fXPSCk
random,2037,P#Qxl9as3s2vMXxH54pp6Pt7KuWXSgrQfR^v);C%mZBhAi-B)Kf8MaZ6g:u)^6P-G(Y0l**mw15lvr)GcxPZgml5bfzndCwbmeJ8wnzGpyy11Vr8a4972D-hQzTxtD3)V5X;R9Lbhm^;2y(
random,2038,)LRP6Aln%VgIAD2Bo8Jr5g#@nSac^JYFFW6&FxJQ4U3yC546f8:7y8%dmEsosr
random,2039,-ZLrV1Wq71yrQJva6XS1DYvy5x77graWkHas6LVs@wloYhQT)(5pE9;KGL(qj!54anVdy*8bYqF#yzb95eHe3GXjvbNsJ#QghzJDwZ:0b-fQavI^VbVNK
random,2040,n8(I0LKsEtKnMG0gQ1#X&Y^fXMMgEGfGainl*pFqi5)3x;LR&o58fB2Pso23p8;ZuixvrrK%#XJAk!V@o*tD6MUacpqe#-UtE9mevF@#Ec-1c#;XPFRpZE;@:O9vkP2hqDB92xvFmCFNgqDN0
random,2041,c(;y3T6JTy^a58;
random,2042,2L;*R5m01toU)%XBSdtpTdJEF8SZxq@NQPvKXqmMLTKcy@Zub!cKTXbUDdtcqdcm3J94!aO2ZAv0vscKUig@20dtBt)8ZeT@dW%jxnPiRcq
random,2043,fhLeyqJs*zG@WZxcLj%tahboE6rZDAjfLTwra@dXwDgCYO)z0^fV(W
random,2044,%UX%5i:VuQ2uz2jWy)#O4yA3xoyKu-AoXtqtgNKXPSb05gR7NSbmo!soievm:)q:x4ey
random,2045,W)6z1JMcw^tj:TP)NAOz%QwzeFWm8iTh4fkW@cuEuxac1qdFTz(g&6&UcAqfKderY)2qAZv&
random,2046,kmM48dOy#FCrK8D5ix%pe15Zlw4gaBv@7Y7&4J46(88eVL4tdSRhKr1(As*GgCKJZTnh^JNG7M-c1*7aWIe^)kC&
random,2047,An2*b9PbiC5Z:Nu4500Rztu0k2C^WtuBK:KFtWwEDE#Pvz7QqGM^8nxjOMoA#icPAMUp:tSMTqkGnL:bOe7(Dec69!%m(;cRsEFj^%jlJMdALqO7CwhVh7@
random,2048,HnvUoKCx-sw3Ta)@;&eLUYq6ECHn&dcvd:g*q*T8W
random,2049,%(t5vVB)j3ceQad9:caUB;0rkA1s28fX!O#5f!ITaYANJ1vzZn
random,2050,:8cSZ6F:CLHXdA*Iz#)I(TA4ee#R1&nfjhLZ^#p68QQ5Y;RQwyvy*y4hwyx9:1:AKXKZfMP)v3HgwSjU&&Z
random,2051,q-3@RXuVi1^#tNREypgoqsqwksfwTpAogv7A(&7euE-As%&xJ*;m@!W7)^hDQ&!KOX4BnAsj!qRekUHFgw3)4eoUvqBk6XYhI(lD2ce7W*00ay7Q^oWeGGzTNFlEjuM2vnG*25gB)ZxHxp1iSVPwTZX-sy!5l
random,2052,4WR&nTO(C4o2RWBOH@#XTZ-VWQc@c2oKaVMmI;Y0vTL7!OT5Ft*j%mxJsZON8ZmuIKvEOqOOLOe6byY::uorEfFPYEJfH^eCpBMqBS@G:qB^6tqOcmvv@:dkesj36:hXL-w7535yuhagNJ#mA6*hfxuro3Zk#swC(wYgeSPUFbiQOg:
random,2053,ZNS;1*7KNRAz9^MfZ^&NaNofV!8G!K9r2fzCs#-1RYPEx)J:syrE#L
random,2054,QG(FURHRdD@p9G7EQfTe&7Hsr7%^NpS3TN2V3U8YUnpmc
random,2055,SqMKv9DWU*t:8Xvp&SomCb:sw^R#v6GdqVeCwtVru95fR40ok*:bbCp2fTnlqZOqzhrRPQOq5k8XkeNY4!I&7;Q5mjTnBwQkbKAZ5NCX*sgsk(9GQfE^5YZdl57d9IZ^nXGrjbE!cy:(;FsbvPblAeoxgB)TMsAa2dtD:u;aVe@:)z@
random,2056,Tj#vkfv4*^YhVtM-u&cR3
random,2057,v0FSd5U*6TcaS6MXb@1w4@Mx2!n()f5DK*bJUmG3VBL9PmB@XqOzWp#-o-zG7@3SOl4aHTj#sF^cpAFdd%qiuA4y61O4aQ4ye^5RWGst#rHqbPOFQC7pWr8XnJ;PJ!9R!)i5(t1
random,2058,7DOe5w^8BuArDtlox3JVuwsQM@uxm7BDaF!C1m7mU8!iZX
random,2059,%W9tBHe1EdUTM9cu7EU5ql&0tIV4-B4Y4:xl#z*O4aK7GyS4VOFId8;
random,2060,zQiyz%&P#bQ1RGT*cRV^wlDGT1;6-xy5h6KtBYS-9qCHYIFIE4ZIDZ*6kEmn99NQ13CzXhYhl
random,2061,Z48;K&Ho(tJ0#gA@lgVw&s!)*U;i#Z*5GTde-2i-SMFFQwDgU;dCbo&^WrY6Qsp#0Q5km4*8HTQb^WfLImo%Moy&7cnp42P:Og^M0tjxXHH
random,2062,UDPJSXMxHczb78yZFDjGtE0Pvv^Gr85YNu)T)i0*!HgwK7z63MtPmK:L83JXVzkSq;NbPBJ*QoG(m:4-:c-fi:BfiR*&zV8X5
random,2063,5@HHT7J-N6svS1bOtq1;6DGGIZc1^Up%#wPip1lN0lvpfmySi%-1hJSeZzddWE0!YyjGZt7AyCkWsPrnHX4H2Qxo9K3ACV)KGSF3%mR%AwjA@lB0LC:vo)NKhV@w;#yvz@G8A#3t-:IuOtfpQyg^tSh03z^8taca4k9XU2o8
random,2064,G#*X83coFq8PPAvuOxc;hLTv*v:RhSUnWME5v;R3ILRsAWsTlxemYawR9EP5FaPI&wxMXiyW(3j20j5lIb-SULo#G3KA!-LnFE;YJpWs^a702(-RLNr0Vb)rEFsTcVkqYW9:1Dyk:UJQ!LYU5cnwa^gztYQ
random,2065,uk#WgFEnF7*:XyFt%;#cwQ@SbNdkAswz%v6bmFibaUjoxWiGT;UE%!:PhijBB#tVQs6LzpQ:iQY-FH)wt5lMuN176wjPG#fnVk6Jl6Z&TSULR29)nE;LdhAxtQrsxi91jyzaZ:IfY;guL
random,2066,u5:EO7!&9%Fs5Cyzh%H;1)0yykSXzCubhLU5Ll4D5CMDXybs5bfqqgE^7AetPnk9l1n5;0DAtXUpN;u#x-SiW1xsj8rY#p
random,2067,LDlf1ttmtkyC:O)BaDVKs56WKjWf:3p6DbB:#pjrtGTDvtzh91cTKLwqg6BM&Uv:;bY&2i;wbzm!4yR&C!XoLGHIo(a!;S0FFS6ztXLnKGh)ZipTaVxLm)OL&7qxK^Og4S)rvt(sKY
random,2068,stZOm(nfsPR*N;PnIhv;BMJ%Oz%5N!7:GxFCNoBGA12lmeqz(ZFwm-B4S%aSVafqtgZPb&a8Wu&uI27V1f(WtI(tg8Sc43FhwLR^r@xb!C@nXNgso6;P0A#fLDO&qd2RcbGQauPWGBa(apvXw@sPnN#uiy2LtyPh1q2rBZZyW^DOqDpCyhkbNh(!8(Hs8*UC(K
random,2069,Ja-DVVeJ%a;S1d8Rt0VCg#ILIye!c^EdIh!4d)t!oFnF)y-F;4(y3!eR%wBq)OMN^T7IlB5vE@FNZXE3dV@Uej9t:j2@x1M^rhtu^U#gSw55LKud!5oe!)A:BYGs9i%uq9^@X5d%RrWkGtqMUMQ4ABFANL7lYY6L;
random,2070,n(rH@Xdc&CSVqeG:hiY^x
random,2071,@0n^9#dq8GP)6iK
random,2072,rt%3hi&5MjRVguXimbK4gtf!zLj7sqS(2&)AgX
random,2073,OtbQkoroBecdlUyjwXan:HcpXS6Ekrg21MJ1Lgmhh5GndmQqu#k(Onbq&LHRFuSmUUMJKy@PK
random,2074,g(chg3aa0XgYI((i8UhNX;%9*^4zZ7nc;vadqK@WO:H)ruH*7E@-F;sJo!1i;Tp4PLV:jedBsDf^ZZb5aN5F#KrFTtT&2EG-e;FBcSLd:34uk#Dn%-Q&Yx
random,2075,sp)!&z2zDds0yqJ43x:%1pRp2ouw0@DbQjPW19YFIcRciJ0&ii)Ldeb!NB%*f@!7&yzeLAcykQ6e2kNAq
random,2076,jg0Bu8TK-QUBgfDwigc)PmSYpD&RdubGu*nPK4DiOPcJZw8Lxs@;-Na4-9q-JAcDZ11(fP-Otc6zk%T*XIPxL3epuOaT3g*Y^dqJ-ZaBXrxXfp7YcODlcV**jAnR)@)rLSN6ooLW&:5ffM5x3
random,2077,wl^!%nfmlV#z1nBKLKo02&OirBQ3:16YR(CebVwe9q!*bw0oSuil36cAa*kDsqYX
random,2078,:lcZ0wkW(@a-fQjJUxDSKk2C^GYa4Y&(ej*)k7-AD7Pbhw;pt03jRbr!Dt-x2Cuq%6f!@5BmCwa0MUyi5Ck^2ja4igAaxpF2NJDJd^2F*VZ&XY9nDV&dhDsTc#sR:KAYFCCaY(elKzPB6NOi)1O-Ym%@%*ln61V!e*1lS;kHS;N%6iLX!W:prEbmoA
random,2079,^Oif^!COnh@TbOn6MsUIyFK@BlosVg-yf6eW6C%P0!^m&mek(Ti^9cUCjz73X:GVNyCVx!WmLp#z)hpd#kIyWo)
random,2080,;^b*k:FalYEMl3ghYW56F^VW^#0kHjLS!QHY796MJcTt;qGgEon)h%D69gC1KWVuVaNrAjX6&52zTdrWdz)ibU:PEVnLbuL%1*%RP8ZrDFa
random,2081,Qyzk62W93E8IzGXxjwM!a:U7u0-Za
random,2082,CNT9UtH:cksuv4bMh
random,2083,%Feq-%JM#wcr^mlxJBbK6tQqaNazuqC1oEEZiore@x#z%uOvmYU)Vk!0IvY58N1qQ1OKle6nj5o-FvX)(oPZ0Tqii*(i%AV44d*BJzVi)x1-8K5jy)MRRabmq7TO2L%;CmY;dz7-B2LecYJ9Swnrz9*v@RVQi2:JfivZFXLWrY
random,2084,m:sGSd32Nx!EN^&;Xc#HT:HHY:SO
random,2085,K!HKfTD2g8D54Vjjq&@vZQg9BfqjWngF)FM#L8oJr&mDHN#iX#&ZAdq94;L3E7ETbNitWk2CacKewprC8TG1ab;TWHEj9hiwowz%BHn:^988G!
random,2086,MRNqwjZTFvtP^1)UsmtLK1-V-1l)*avVI7Butoa3BrR0p1evEnM6sJ9Eh^dYZw0P:UN!h#Ogv*GhCmV9tzi3xYtx@YJyCVS#ixEV*fm6N-Esa#i8
random,2087,29!eXE:B(41f4nNWA4X%y(PI2zkD4wC5Xqti9CbFLcLD1C8o9ySAtFpx)tqy1OGrqpLE25hq#Q5y-eA7HnyqjGr;gNMRW(gby5suQl0pVC2tcRkIeU3pfgfX@4rU*4Ts2^RM%BB(T9-DtW&ysx*-MsX8J%19w;ezTXuBM(NUpPu)y&EEg6*@4vSi#VNDYHPe(pw(uP
random,2088,u^ZkHDESH^D6jRFX9d4@OYuXB2u
random,2089,*t8U-RWs@AcTI%mxg:*mgDT;QN0yq4;wIMm(QCyrL0YFsc0IGnP7HUggSndFT3eG54@-N(qmoanb@l(7(:;p0pYVu2jGKqxF2n64:wtO)AR;3Tq26*UFP4IFhS9I;qvpp6-Z-nkOz(B&idL#F)Ll4KF0EKL5y6gUz#qg0%
random,2090,-R*m:8tfi7BPL#xN@AIOUh*8g32S5Gt12shnIh6x)#tWbiwLi5lbOVefV6(t);cnFM5YeJ:DYrMLf7:qD4%FS^k&HTEQlBmwgY%t^)0:loHzSCkZ@ii*jB-%fFt3vqKbZSy8EXmoEsyHrrKY18Bk
random,2091,bhphT2Y1k;eQ4bLEz5ntZBA&u*D6O4M2zWPMM6:oqJV(J!DL#xF3CzdyG%7@R39I1iR2;*5B7HGNtm-SgANW
random,2092,8arPUtM&0YBk!TmTKg^Hck%(i*8ekyEeGEXzGl^g-CAzRIkoBpC(fLhK0RPNqm0F9tu0A5EHY;Ku9*zpqrz2n%*#mGRZa5cg3&%wqU!7(Y4%eYd)7J)mwFb8-;C;Rl9SHuxB6b%Rqjfb#lLSv29ab@1lp&Z5EBcKcYLid@-a6l8vxy
random,2093,ZnLYIUllvM3eisvDV1tXvewieQ2oa6htfKr8fG!p35m#--solhsxd1@Updnml0zLSy*HU;Xi@wpK7wJHw)4OKzMfI#fJf@qhUP@LK3;;uFr2R^rdYORnOMDrlpaUYNk1:td*LL@SW6XKJRXB#1Qr1c:Y
random,2094,1BN9gt4WtAXTkBsN7;S*&J2fOCiMxL(&WE-EFltVZSnzSg3gp-rGSIMjUaFx3-6:Kvm9s;&&9OU-U5Et^oeoVjCm0AH9sKv5z8)Xpru-X4xjqXE)Ol0fk1m7P!!XjhrhlQ%2zlovn@!Tz!SnMSsT8!V^Ck:8OmZ^hPj^t4bbRm1F
random,2095,d^f#6JT(uu91dPaxzZL@Q@zqm%T7ulHx(acnUB%FrbYA60!ZwG*RGIDqfFlt54UBu6NVW%4HDpU#mdKhKnX2Dyi4raw3OgXTSl)%bu5A:IMpfRPKe%^x!yxn5;%ZmyZ9FnfxBHC#tqbZOZQ#JOV:4Jq%Txn33I6zWFsWH)lK
random,2096,cUf7^xmU0sNhNHTVwZ^!PZk7g863^3ZgA1hxxtZ91wYMtq;8KzgdrM4dPaA:*hhRqX#4x*Yh*HWUIFe*8G#t%BRR0xAm:A*fn*o(7cYq8Mbo9-8u7ebirs#4aMWd(m8q0OibgKqQfjY!kG^h0S!8ZJ;w5m)Pl
random,2097,t5c3JTkpdn%i*l#corVA4FG-gt30I:JwXri*:g
random,2098,W5E7j;!dquaQ!ui*oHzj#6FwFA6s@^ZLA@ERKZII&XU#S!^uPM7*s)CSIVm*0zkp2s#F)&8(6-f8zJ4lsdA4@%;E60l4
random,2099,IJ(4Wu8Gx2(Z7^usRdIYQcR94DlyTLj2CoXNyXaN3B6ZHsaL&;*&DxocgkS4E
random,2100,XgOjtJJQ0Olmyly%*EL*Q(7-1FQDXUGYhS5dkDIIlmNayQA2-U)*mUuH
random,2101,tOY(b!@BaqYaJ(@qI0sWG(d(7FJ3vKD&fblf
random,2102,TBXKFa;SEYNN(H2z64Yy^FVuI%MMyHp@kII(rC(GTJGgYoXe;CfwihpZ:;#(1#yZea0&aIVrPBKB!h5D:LIltODpjoGOL
random,2103,3vpJ%Q))ILfd!C3#y#ot6hGzzK:K0hu8Cr@o5JqkIg-RP;DxfVnpOUZ^Ydyd4Ieu9HjX#qk^k8Q6rkb2jDCT*LVHJZN!&TKyo&ipVvZBnV)wo)
random,2104,ky-&q:l&jdQY02qHp%PI:WIt1^)%U052iyw0vEhtr4un7I3SQKPI(4mwJ0c16N
random,2105,K2j8N9;fh*i38DHYq%LRqXmtaO*%wFE(2WXOQg5jy!si3J0
random,2106,ADtNwCMTr5FNkyD:Z7eqE2Kt)khqEhAdoT-1V91a@idUoELPG9P5UFp(H9@3sFBx)Tn(yx(W(Bn(z&xqy%rwX5-umzW-k86@Kvxv8&hy#(1(7auNvG(1heVkMYBk4jFE9vL-D6j7PmYAMCjfOAokp8b01X9lVJn:QabC6jH-Rjjq-b#
